AOC_CODE,RANK_TITLE,OFFICER_SEX,OFFICER_RACE,OFFICER_AGE_RANGE,OFFICER_AGE,OFFICER_DIVISION,OFFICER_ASSIGNMENT,OFFICER_YEARS_SWORN,ObjectId
7920,POLICE OFFICER                     ,M,W ,40 - 49,44,9TH DIVISION                                           ,STAFF                                                  ,12,1350
7924,POLICE OFFICER                     ,M,W ,30 - 39,38,7TH DIVISION                                           ,DETECTIVES                                             ,12,1351
7930,POLICE OFFICER                     ,M,W ,30 - 39,35,3RD DIVISION                                           ,DETECTIVES                                             ,12,1352
7940,POLICE SERGEANT                    ,M,W ,30 - 39,35,1ST DIVISION                                           ,1ST PLATOON                                            ,12,1353
7912,POLICE OFFICER                     ,M,W ,30 - 39,36,1ST DIVISION                                           ,2ND PLATOON                                            ,12,1354
7928,POLICE OFFICER                     ,M,W ,30 - 39,37,6TH DIVISION                                           ,3RD PLATOON                                            ,12,1355
7939,POLICE OFFICER                     ,M,W ,40 - 49,45,1ST DIVISION                                           ,DETECTIVES                                             ,12,1356
7937,POLICE OFFICER                     ,M,W ,40 - 49,42,AIR PATROL                                             ,STAFF                                                  ,12,1357
7925,POLICE OFFICER                     ,M,W ,30 - 39,36,2ND DIVISION                                           ,3RD PLATOON                                            ,12,1358
7919,POLICE OFFICER                     ,M,W ,30 - 39,36,TRAINING                                               ,BASIC ACADEMY                                          ,12,1359
7921,POLICE SERGEANT                    ,M,W ,30 - 39,34,7TH DIVISION                                           ,DETECTIVES                                             ,12,1360
7913,POLICE LIEUTENANT                  ,M,W ,50 - 59,52,4TH DIVISION                                           ,STAFF                                                  ,12,1361
7918,POLICE SERGEANT                    ,M,W ,40 - 49,43,MAJOR CRIME DIVISION                                   ,FUGITIVE APPREHENSION SQUAD                            ,12,1362
7941,POLICE SERGEANT                    ,M,B ,40 - 49,41,PROFESSIONAL STANDARDS UNIT                            ,STAFF                                                  ,12,1363
7922,POLICE OFFICER                     ,F,W ,30 - 39,36,8TH DIVISION                                           ,1ST PLATOON                                            ,12,1364
7917,POLICE OFFICER                     ,M,W ,30 - 39,39,9TH DIVISION                                           ,STAFF                                                  ,12,1365
7938,POLICE OFFICER                     ,M,W ,50 - 59,53,6TH DIVISION                                           ,1ST PLATOON                                            ,12,1366
7914,POLICE OFFICER                     ,F,W ,50 - 59,52,7TH DIVISION                                           ,RESOURCE OFFICERS                                      ,12,1367
7931,POLICE SERGEANT                    ,M,W ,30 - 39,36,SWAT UNIT                                              ,SQUAD 2                                                ,12,1368
7936,POLICE OFFICER                     ,M,W ,30 - 39,37,TECHNICAL SERVICES                                     ,TECHNICAL SERVICES                                     ,12,1369
7926,POLICE OFFICER                     ,M,W ,40 - 49,49,HOMELAND SECURITY UNIT                                 ,STAFF                                                  ,12,1370
7957,POLICE SERGEANT                    ,M,W ,40 - 49,40,1ST DIVISION                                           ,1ST PLATOON                                            ,11,1371
7954,POLICE OFFICER                     ,M,B ,30 - 39,33,6TH DIVISION                                           ,1ST PLATOON                                            ,11,1372
7932,POLICE OFFICER                     ,F,W ,30 - 39,34,NARCOTICS                                              ,INTERDICTION SQUAD                                     ,11,1373
7915,POLICE LIEUTENANT                  ,M,W ,30 - 39,34,1ST DIVISION                                           ,STAFF                                                  ,11,1374
7959,POLICE OFFICER                     ,M,W ,40 - 49,41,VEHICLE IMPOUNDMENT                                    ,STAFF                                                  ,11,1375
7960,POLICE OFFICER                     ,M,H ,30 - 39,38,5TH DIVISION                                           ,1ST PLATOON                                            ,11,1376
7963,POLICE OFFICER                     ,F,W ,30 - 39,38,4TH DIVISION                                           ,1ST PLATOON                                            ,11,1377
7955,POLICE OFFICER                     ,M,B ,30 - 39,34,7TH DIVISION                                           ,1ST PLATOON                                            ,11,1378
7956,POLICE OFFICER                     ,F,W ,40 - 49,43,8TH DIVISION                                           ,DETECTIVES                                             ,11,1379
7958,POLICE SERGEANT                    ,M,B ,30 - 39,34,PROFESSIONAL STANDARDS UNIT                            ,STAFF                                                  ,11,1380
7005,POLICE SERGEANT                    ,M,B ,30 - 39,35,8TH DIVISION                                           ,1ST PLATOON                                            ,11,1381
7182,POLICE OFFICER                     ,M,W ,30 - 39,36,RECORDS MANAGEMENT                                     ,LMPD SERVICE CENTER                                    ,8,1382
7953,POLICE OFFICER                     ,M,B ,30 - 39,36,CIS HOMICIDE                                           ,SQUAD 3                                                ,11,1383
7006,POLICE OFFICER                     ,M,W ,40 - 49,41,6TH DIVISION                                           ,1ST PLATOON                                            ,11,1384
7183,POLICE OFFICER                     ,M,W ,30 - 39,34,4TH DIVISION                                           ,1ST PLATOON                                            ,8,1385
7962,POLICE SERGEANT                    ,M,W ,30 - 39,37,7TH DIVISION                                           ,DETECTIVES                                             ,11,1386
7965,POLICE OFFICER                     ,M,W ,30 - 39,39,SWAT UNIT                                              ,SQUAD 2                                                ,20,1387
7975,POLICE OFFICER                     ,M,W ,30 - 39,37,3RD DIVISION                                           ,1ST PLATOON                                            ,11,1388
7973,POLICE OFFICER                     ,M,B ,30 - 39,39,2ND DIVISION                                           ,HALO/DRO                                               ,11,1389
7972,POLICE OFFICER                     ,M,H ,30 - 39,39,6TH DIVISION                                           ,1ST PLATOON                                            ,11,1390
7968,POLICE SERGEANT                    ,M,W ,30 - 39,39,ADMINISTRATIVE SERVICES DIVISION                       ,RECRUITING AND SELECTION                               ,11,1391
7971,POLICE OFFICER                     ,F,W ,30 - 39,35,PROPERTY ROOM SECTION                                  ,STAFF                                                  ,10,1392
7984,POLICE OFFICER                     ,M,W ,30 - 39,36,8TH DIVISION                                           ,2ND PLATOON                                            ,11,1393
7982,POLICE OFFICER                     ,F,A ,40 - 49,41,6TH DIVISION                                           ,1ST PLATOON                                            ,11,1394
7977,POLICE OFFICER                     ,M,W ,30 - 39,35,SWAT UNIT                                              ,SQUAD 1                                                ,11,1395
7979,POLICE OFFICER                     ,M,W ,40 - 49,41,CIS ROBBERY                                            ,2ND PLATOON                                            ,11,1396
7980,POLICE SERGEANT                    ,M,W ,40 - 49,46,5TH DIVISION                                           ,2ND PLATOON                                            ,11,1397
7981,POLICE OFFICER                     ,F,W ,30 - 39,37,2ND DIVISION                                           ,DETECTIVES                                             ,11,1398
7974,POLICE OFFICER                     ,M,W ,30 - 39,38,6TH DIVISION                                           ,1ST PLATOON                                            ,11,1399
7970,POLICE OFFICER                     ,F,W ,30 - 39,37,3RD DIVISION                                           ,DETECTIVES                                             ,11,1400
7995,POLICE SERGEANT                    ,M,W ,30 - 39,35,2ND DIVISION                                           ,2ND PLATOON                                            ,11,1401
7986,POLICE SERGEANT                    ,M,W ,30 - 39,39,6TH DIVISION                                           ,2ND PLATOON                                            ,11,1402
7969,POLICE LIEUTENANT                  ,M,W ,40 - 49,45,SPECIAL OPERATIONS                                     ,STAFF                                                  ,11,1403
7978,POLICE OFFICER                     ,M,W ,30 - 39,39,4TH DIVISION                                           ,1ST PLATOON                                            ,11,1404
7967,POLICE OFFICER                     ,M,W ,40 - 49,41,CIS SPECIAL VICTIMS                                    ,SEX CRIMES                                             ,11,1405
7976,POLICE SERGEANT                    ,F,W ,40 - 49,40,CIS SPECIAL VICTIMS                                    ,STAFF                                                  ,11,1406
7996,POLICE OFFICER                     ,M,W ,30 - 39,36,8TH DIVISION                                           ,2ND PLATOON                                            ,11,1407
7994,POLICE OFFICER                     ,M,W ,30 - 39,37,VIOLENT CRIME UNIT                                     ,SQUAD 2                                                ,11,1408
7993,POLICE OFFICER                     ,M,W ,40 - 49,41,SWAT UNIT                                              ,SQUAD 1                                                ,11,1409
7992,POLICE OFFICER                     ,M,W ,30 - 39,36,3RD DIVISION                                           ,2ND PLATOON                                            ,11,1410
7991,POLICE SERGEANT                    ,M,H ,30 - 39,35,2ND DIVISION                                           ,1ST PLATOON                                            ,11,1411
7990,POLICE OFFICER                     ,M,W ,30 - 39,37,4TH DIVISION                                           ,3RD PLATOON                                            ,11,1412
7989,POLICE OFFICER                     ,F,W ,30 - 39,37,7TH DIVISION                                           ,1ST PLATOON                                            ,11,1413
7988,POLICE SERGEANT                    ,F,B ,30 - 39,35,PROFESSIONAL STANDARDS UNIT                            ,STAFF                                                  ,11,1414
7987,POLICE LIEUTENANT                  ,M,W ,30 - 39,37,1ST DIVISION                                           ,BIKE PLATOON                                           ,11,1415
7985,POLICE OFFICER                     ,F,W ,30 - 39,36,CRIMES AGAINST CHILDREN                                ,OPERATIONS A                                           ,11,1416
7983,POLICE RECRUIT                     ,M,W ,50 - 59,52,TRAINING                                               ,RECRUITS                                               ,0,1417
7026,POLICE LIEUTENANT                  ,M,A ,30 - 39,34,PERFORMANCE DIVISION                                   ,STAFF                                                  ,11,1418
7029,POLICE RECRUIT                     ,M,B ,30 - 39,39,TRAINING                                               ,RECRUITS                                               ,0,1419
7032,POLICE OFFICER                     ,M,W ,40 - 49,46,MOUNTED PATROL                                         ,STAFF                                                  ,11,1420
7034,POLICE OFFICER                     ,M,W ,30 - 39,35,SWAT UNIT                                              ,SQUAD 2                                                ,11,1421
7016,POLICE SERGEANT                    ,M,W ,40 - 49,45,8TH DIVISION                                           ,2ND PLATOON                                            ,11,1422
7010,POLICE SERGEANT                    ,M,W ,30 - 39,36,4TH DIVISION                                           ,2ND PLATOON                                            ,11,1423
7007,POLICE OFFICER                     ,F,W ,30 - 39,38,8TH DIVISION                                           ,3RD PLATOON                                            ,11,1424
7030,POLICE LIEUTENANT                  ,M,W ,30 - 39,33,7TH DIVISION                                           ,STAFF                                                  ,11,1425
7279,POLICE OFFICER                     ,M,H ,40 - 49,42,TECHNICAL SERVICES                                     ,TECHNICAL SERVICES                                     ,7,1426
7019,POLICE OFFICER                     ,F,W ,30 - 39,36,CIS SPECIAL VICTIMS                                    ,DOMESTIC VIOLENCE UNIT                                 ,11,1427
7280,POLICE OFFICER                     ,M,B ,40 - 49,43,5TH DIVISION                                           ,1ST PLATOON                                            ,7,1428
7000,POLICE RECRUIT                     ,M,W ,30 - 39,37,TRAINING                                               ,RECRUITS                                               ,0,1429
7181,POLICE OFFICER                     ,F,W ,30 - 39,32,2ND DIVISION                                           ,2ND PLATOON                                            ,8,1430
7028,POLICE OFFICER                     ,M,W ,30 - 39,37,5TH DIVISION                                           ,1ST PLATOON                                            ,11,1431
7282,POLICE OFFICER                     ,F,W ,30 - 39,32,2ND DIVISION                                           ,DETECTIVES                                             ,7,1432
7184,POLICE OFFICER                     ,M,W ,30 - 39,34,2ND DIVISION                                           ,1ST PLATOON                                            ,8,1433
7033,POLICE OFFICER                     ,M,W ,30 - 39,37,RECORDS MANAGEMENT                                     ,LMPD SERVICE CENTER                                    ,11,1434
7172,POLICE OFFICER                     ,M,W ,40 - 49,41,TRAINING                                               ,RECRUITS                                               ,8,1435
7027,POLICE OFFICER                     ,M,W ,30 - 39,38,3RD DIVISION                                           ,1ST PLATOON                                            ,11,1436
7179,POLICE OFFICER                     ,M,W ,30 - 39,35,5TH DIVISION                                           ,DETECTIVES                                             ,8,1437
7024,POLICE OFFICER                     ,M,W ,30 - 39,36,SWAT UNIT                                              ,SQUAD 1                                                ,11,1438
7175,POLICE OFFICER                     ,F,W ,30 - 39,32,2ND DIVISION                                           ,DETECTIVES                                             ,8,1439
7003,POLICE OFFICER                     ,M,W ,40 - 49,44,5TH DIVISION                                           ,3RD PLATOON                                            ,11,1440
7185,POLICE OFFICER                     ,M,W ,30 - 39,32,5TH DIVISION                                           ,DETECTIVES                                             ,8,1441
7025,POLICE RECRUIT                     ,M,B ,30 - 39,35,TRAINING                                               ,RECRUITS                                               ,0,1442
7197,POLICE OFFICER                     ,M,B ,30 - 39,38,2ND DIVISION                                           ,HALO/DRO                                               ,8,1443
7283,POLICE OFFICER                     ,M,W ,30 - 39,31,CIS SPECIAL VICTIMS                                    ,SEX CRIMES                                             ,7,1444
7023,POLICE OFFICER                     ,M,W ,30 - 39,36,5TH DIVISION                                           ,DETECTIVES                                             ,11,1445
7226,POLICE OFFICER                     ,M,W ,30 - 39,31,3RD DIVISION                                           ,DETECTIVES                                             ,8,1446
7284,POLICE OFFICER                     ,M,W ,30 - 39,30,5TH DIVISION                                           ,1ST PLATOON                                            ,7,1447
7022,POLICE LIEUTENANT                  ,M,W ,40 - 49,45,6TH DIVISION                                           ,2ND PLATOON                                            ,11,1448
7232,POLICE OFFICER                     ,M,W ,30 - 39,34,3RD DIVISION                                           ,1ST PLATOON                                            ,8,1449
7285,POLICE OFFICER                     ,M,W ,30 - 39,32,ADMINISTRATIVE SERVICES DIVISION                       ,STAFF                                                  ,7,1450
7017,POLICE SERGEANT                    ,M,W ,30 - 39,34,1ST DIVISION                                           ,BIKE PLATOON                                           ,11,1451
7189,POLICE OFFICER                     ,M,W ,40 - 49,46,3RD DIVISION                                           ,2ND PLATOON                                            ,8,1452
7205,POLICE OFFICER                     ,F,W ,30 - 39,33,3RD DIVISION                                           ,DETECTIVES                                             ,7,1453
7215,POLICE OFFICER                     ,F,W ,40 - 49,41,MOUNTED PATROL                                         ,STAFF                                                  ,8,1454
7190,POLICE OFFICER                     ,F,B ,30 - 39,39,1ST DIVISION                                           ,2ND PLATOON                                            ,8,1455
7216,POLICE OFFICER                     ,M,W ,40 - 49,45,1ST DIVISION                                           ,1ST PLATOON                                            ,8,1456
7229,POLICE OFFICER                     ,M,W ,30 - 39,33,1ST DIVISION                                           ,BIKE PLATOON                                           ,8,1457
7191,POLICE SERGEANT                    ,M,W ,30 - 39,35,1ST DIVISION                                           ,DETECTIVES                                             ,8,1458
7227,POLICE OFFICER                     ,F,W ,30 - 39,32,SCHOOL RESOURCE OFFICERS                               ,STAFF                                                  ,8,1459
7231,POLICE OFFICER                     ,F,W ,30 - 39,32,2ND DIVISION                                           ,HALO/DRO                                               ,8,1460
7219,POLICE LIEUTENANT                  ,M,W ,30 - 39,31,3RD DIVISION                                           ,STAFF                                                  ,8,1461
7194,POLICE OFFICER                     ,M,W ,30 - 39,36,VIOLENT CRIME UNIT                                     ,SQUAD 2                                                ,8,1462
7218,POLICE OFFICER                     ,M,W ,30 - 39,35,1ST DIVISION                                           ,2ND PLATOON                                            ,8,1463
7195,POLICE OFFICER                     ,M,W ,30 - 39,36,1ST DIVISION                                           ,3RD PLATOON                                            ,8,1464
7196,POLICE OFFICER                     ,M,W ,30 - 39,38,FOCUSED INTELLIGENCE UNIT                              ,FIREARMS INTELLIGENCE SQUAD                            ,8,1465
7217,POLICE OFFICER                     ,M,W ,30 - 39,35,CIS HOMICIDE                                           ,SQUAD 1                                                ,8,1466
7228,POLICE OFFICER                     ,M,W ,40 - 49,44,4TH DIVISION                                           ,1ST PLATOON                                            ,8,1467
7199,POLICE OFFICER                     ,M,W ,30 - 39,38,5TH DIVISION                                           ,1ST PLATOON                                            ,8,1468
7224,POLICE OFFICER                     ,M,A ,30 - 39,35,3RD DIVISION                                           ,1ST PLATOON                                            ,8,1469
7223,POLICE OFFICER                     ,F,W ,30 - 39,31,1ST DIVISION                                           ,2ND PLATOON                                            ,8,1470
7213,POLICE OFFICER                     ,M,H ,30 - 39,34,7TH DIVISION                                           ,2ND PLATOON                                            ,8,1471
7221,POLICE OFFICER                     ,M,W ,30 - 39,33,3RD DIVISION                                           ,1ST PLATOON                                            ,8,1472
7198,POLICE OFFICER                     ,M,B ,40 - 49,45,3RD DIVISION                                           ,2ND PLATOON                                            ,8,1473
7220,POLICE SERGEANT                    ,M,W ,30 - 39,33,1ST DIVISION                                           ,2ND PLATOON                                            ,8,1474
7211,POLICE OFFICER                     ,M,W ,30 - 39,31,6TH DIVISION                                           ,2ND PLATOON                                            ,8,1475
7210,POLICE OFFICER                     ,M,W ,30 - 39,37,1ST DIVISION                                           ,2ND PLATOON                                            ,8,1476
7209,POLICE SERGEANT                    ,M,W ,30 - 39,35,2ND DIVISION                                           ,2ND PLATOON                                            ,8,1477
7208,POLICE OFFICER                     ,F,B ,40 - 49,42,4TH DIVISION                                           ,1ST PLATOON                                            ,8,1478
7207,POLICE SERGEANT                    ,M,W ,40 - 49,40,7TH DIVISION                                           ,2ND PLATOON                                            ,8,1479
7300,POLICE OFFICER                     ,M,W ,30 - 39,35,3RD DIVISION                                           ,3RD PLATOON                                            ,7,1480
7288,POLICE OFFICER                     ,M,W ,30 - 39,34,1ST DIVISION                                           ,DETECTIVES                                             ,7,1481
7008,POLICE SERGEANT                    ,M,B ,30 - 39,34,FOCUSED INTELLIGENCE UNIT                              ,MAJOR CASE SQUAD                                       ,11,1482
7289,POLICE OFFICER                     ,F,W ,30 - 39,32,CIS SPECIAL VICTIMS                                    ,CRIMES AGAINST CHILDREN                                ,7,1483
7002,POLICE SERGEANT                    ,F,W ,30 - 39,34,CIS HOMICIDE                                           ,SQUAD 2                                                ,11,1484
7290,POLICE OFFICER                     ,M,W ,30 - 39,31,FOCUSED INTELLIGENCE UNIT                              ,MAJOR CASE SQUAD                                       ,7,1485
7011,POLICE OFFICER                     ,F,W ,40 - 49,41,1ST DIVISION                                           ,3RD PLATOON                                            ,10,1486
7291,POLICE OFFICER                     ,M,W ,40 - 49,40,1ST DIVISION                                           ,BIKE PLATOON                                           ,7,1487
7998,POLICE CHIEF                       ,M,B ,OVER 60,78,CHIEF`S STAFF                                          ,STAFF                                                  ,0,1488
7292,POLICE OFFICER                     ,M,W ,30 - 39,32,FOCUSED INTELLIGENCE UNIT                              ,MAJOR CASE SQUAD                                       ,7,1489
7050,POLICE OFFICER                     ,M,W ,30 - 39,36,3RD DIVISION                                           ,2ND PLATOON                                            ,10,1490
7294,POLICE OFFICER                     ,M,W ,30 - 39,30,6TH DIVISION                                           ,DETECTIVES                                             ,7,1491
7038,POLICE OFFICER                     ,M,W ,30 - 39,37,1ST DIVISION                                           ,BIKE PLATOON                                           ,10,1492
7295,POLICE OFFICER                     ,M,W ,30 - 39,32,3RD DIVISION                                           ,2ND PLATOON                                            ,7,1493
7036,POLICE OFFICER                     ,F,W ,40 - 49,46,CIS HOMICIDE                                           ,SQUAD 1                                                ,10,1494
7296,POLICE OFFICER                     ,F,W ,30 - 39,37,4TH DIVISION                                           ,1ST PLATOON                                            ,7,1495
7037,POLICE OFFICER                     ,M,W ,30 - 39,38,1ST DIVISION                                           ,BIKE PLATOON                                           ,10,1496
7297,POLICE OFFICER                     ,M,B ,30 - 39,34,7TH DIVISION                                           ,1ST PLATOON                                            ,7,1497
7298,POLICE OFFICER                     ,F,W ,30 - 39,35,4TH DIVISION                                           ,1ST PLATOON                                            ,7,1498
7286,POLICE OFFICER                     ,F,W ,30 - 39,32,CANINE UNIT                                            ,2ND PLATOON                                            ,6,1499
7281,POLICE SERGEANT                    ,F,W ,30 - 39,34,PROFESSIONAL STANDARDS UNIT                            ,STAFF                                                  ,7,1500
7293,POLICE OFFICER                     ,M,W ,30 - 39,31,MAJOR CASE UNIT                                        ,MAJOR CASE SQUAD                                       ,7,1501
7301,POLICE OFFICER                     ,M,H ,30 - 39,33,4TH DIVISION                                           ,1ST PLATOON                                            ,7,1502
7303,POLICE OFFICER                     ,F,W ,21 - 29,29,6TH DIVISION                                           ,1ST PLATOON                                            ,7,1503
7305,POLICE OFFICER                     ,M,W ,21 - 29,29,1ST DIVISION                                           ,DETECTIVES                                             ,7,1504
7306,POLICE OFFICER                     ,M,W ,30 - 39,30,5TH DIVISION                                           ,1ST PLATOON                                            ,7,1505
7307,POLICE OFFICER                     ,M,W ,30 - 39,32,6TH DIVISION                                           ,1ST PLATOON                                            ,7,1506
7304,POLICE OFFICER                     ,M,B ,30 - 39,36,5TH DIVISION                                           ,2ND PLATOON                                            ,7,1507
7308,POLICE OFFICER                     ,M,W ,30 - 39,31,8TH DIVISION                                           ,2ND PLATOON                                            ,7,1508
7309,POLICE OFFICER                     ,M,B ,30 - 39,34,2ND DIVISION                                           ,2ND PLATOON                                            ,7,1509
7310,POLICE OFFICER                     ,M,W ,30 - 39,32,2ND DIVISION                                           ,2ND PLATOON                                            ,7,1510
7311,POLICE OFFICER                     ,M,W ,30 - 39,33,1ST DIVISION                                           ,DETECTIVES                                             ,7,1511
7312,POLICE OFFICER                     ,M,B ,30 - 39,36,2ND DIVISION                                           ,2ND PLATOON                                            ,7,1512
7313,POLICE OFFICER                     ,F,W ,30 - 39,38,8TH DIVISION                                           ,1ST PLATOON                                            ,7,1513
7314,POLICE OFFICER                     ,M,W ,30 - 39,30,4TH DIVISION                                           ,2ND PLATOON                                            ,7,1514
7315,POLICE OFFICER                     ,M,W ,30 - 39,31,7TH DIVISION                                           ,2ND PLATOON                                            ,7,1515
7316,POLICE OFFICER                     ,M,W ,30 - 39,31,8TH DIVISION                                           ,RESOURCE OFFICERS                                      ,7,1516
7318,POLICE OFFICER                     ,F,W ,30 - 39,35,5TH DIVISION                                           ,2ND PLATOON                                            ,7,1517
7319,POLICE SERGEANT                    ,M,W ,30 - 39,31,2ND DIVISION                                           ,1ST PLATOON                                            ,7,1518
7320,POLICE OFFICER                     ,M,B ,30 - 39,31,5TH DIVISION                                           ,DETECTIVES                                             ,7,1519
7322,POLICE OFFICER                     ,M,W ,30 - 39,30,VIOLENT CRIME UNIT                                     ,SQUAD 1                                                ,7,1520
7287,POLICE OFFICER                     ,M,W ,30 - 39,36,1ST DIVISION                                           ,2ND PLATOON                                            ,7,1521
7321,POLICE OFFICER                     ,M,B ,30 - 39,38,TRAFFIC                                                ,3RD PLATOON                                            ,7,1522
7323,POLICE OFFICER                     ,M,W ,40 - 49,42,VIOLENT CRIME UNIT                                     ,SQUAD 1                                                ,7,1523
7325,POLICE OFFICER                     ,M,W ,21 - 29,29,1ST DIVISION                                           ,1ST PLATOON                                            ,7,1524
7326,POLICE OFFICER                     ,F,W ,30 - 39,33,2ND DIVISION                                           ,1ST PLATOON                                            ,7,1525
7328,POLICE OFFICER                     ,M,A ,30 - 39,36,2ND DIVISION                                           ,1ST PLATOON                                            ,7,1526
7329,POLICE OFFICER                     ,M,B ,30 - 39,33,SWAT UNIT                                              ,SQUAD 2                                                ,7,1527
7330,POLICE SERGEANT                    ,M,B ,40 - 49,48,4TH DIVISION                                           ,2ND PLATOON                                            ,7,1528
7331,POLICE OFFICER                     ,M,W ,30 - 39,32,TRAINING                                               ,BASIC ACADEMY                                          ,7,1529
7332,POLICE OFFICER                     ,M,A ,30 - 39,34,3RD DIVISION                                           ,2ND PLATOON                                            ,7,1530
7333,POLICE OFFICER                     ,M,B ,30 - 39,35,TRAINING                                               ,FIREARMS TRAINING UNIT                                 ,7,1531
7039,POLICE OFFICER                     ,M,B ,40 - 49,40,SUPPORT BUREAU                                         ,STAFF                                                  ,10,1532
7061,POLICE OFFICER                     ,M,W ,30 - 39,35,1ST DIVISION                                           ,STAFF                                                  ,10,1533
7040,POLICE OFFICER                     ,M,B ,40 - 49,40,4TH DIVISION                                           ,2ND PLATOON                                            ,10,1534
7041,POLICE OFFICER                     ,M,W ,30 - 39,38,8TH DIVISION                                           ,1ST PLATOON                                            ,10,1535
7042,POLICE OFFICER                     ,M,B ,40 - 49,47,2ND DIVISION                                           ,2ND PLATOON                                            ,10,1536
7043,POLICE OFFICER                     ,F,W ,30 - 39,35,5TH DIVISION                                           ,DETECTIVES                                             ,10,1537
7044,POLICE OFFICER                     ,M,W ,30 - 39,34,4TH DIVISION                                           ,3RD PLATOON                                            ,10,1538
7045,POLICE OFFICER                     ,M,B ,40 - 49,41,6TH DIVISION                                           ,DETECTIVES                                             ,10,1539
7046,POLICE OFFICER                     ,M,W ,30 - 39,33,FOCUSED INTELLIGENCE UNIT                              ,MAJOR CASE SQUAD                                       ,10,1540
7047,POLICE OFFICER                     ,F,B ,30 - 39,35,TRAINING                                               ,IN-SERVICE TRAINING UNIT                               ,10,1541
7048,POLICE SERGEANT                    ,M,W ,30 - 39,36,8TH DIVISION                                           ,2ND PLATOON                                            ,10,1542
7049,POLICE OFFICER                     ,M,W ,30 - 39,35,5TH DIVISION                                           ,2ND PLATOON                                            ,10,1543
7052,POLICE SERGEANT                    ,M,W ,30 - 39,38,PROFESSIONAL STANDARDS UNIT                            ,STAFF                                                  ,10,1544
7056,POLICE OFFICER                     ,M,B ,40 - 49,43,1ST DIVISION                                           ,BIKE PLATOON                                           ,10,1545
7053,POLICE OFFICER                     ,M,W ,30 - 39,36,3RD DIVISION                                           ,1ST PLATOON                                            ,10,1546
7054,POLICE OFFICER                     ,F,W ,30 - 39,33,PUBLIC INFORMATION OFFICE                              ,COMMUNITY ENGAGEMENT UNIT                              ,10,1547
7055,POLICE OFFICER                     ,M,W ,30 - 39,38,MOUNTED PATROL                                         ,STAFF                                                  ,10,1548
7058,POLICE OFFICER                     ,M,H ,30 - 39,34,1ST DIVISION                                           ,BIKE PLATOON                                           ,10,1549
7057,POLICE OFFICER                     ,M,W ,30 - 39,35,VIOLENT CRIME UNIT                                     ,SQUAD 2                                                ,10,1550
7059,POLICE OFFICER                     ,M,W ,40 - 49,45,HOMELAND SECURITY UNIT                                 ,STAFF                                                  ,10,1551
7060,POLICE OFFICER                     ,M,W ,30 - 39,37,3RD DIVISION                                           ,3RD PLATOON                                            ,10,1552
7062,POLICE OFFICER                     ,M,W ,30 - 39,37,CIS ROBBERY                                            ,3RD PLATOON                                            ,9,1553
7063,POLICE OFFICER                     ,M,W ,40 - 49,46,TRAINING                                               ,FIREARMS TRAINING UNIT                                 ,10,1554
7064,POLICE OFFICER                     ,M,W ,30 - 39,33,CIS SPECIAL VICTIMS                                    ,CRIMES AGAINST CHILDREN                                ,10,1555
7065,POLICE OFFICER                     ,M,H ,30 - 39,34,6TH DIVISION                                           ,DETECTIVES                                             ,10,1556
7066,POLICE SERGEANT                    ,M,W ,30 - 39,34,TRAINING                                               ,STAFF                                                  ,10,1557
7096,POLICE OFFICER                     ,M,W ,40 - 49,41,8TH DIVISION                                           ,2ND PLATOON                                            ,9,1558
7069,POLICE OFFICER                     ,M,W ,30 - 39,35,MAJOR CRIME DIVISION                                   ,FUGITIVE APPREHENSION SQUAD                            ,9,1559
7070,POLICE SERGEANT                    ,M,W ,30 - 39,36,1ST DIVISION                                           ,DETECTIVES                                             ,9,1560
7072,POLICE SERGEANT                    ,M,W ,40 - 49,43,TRAFFIC                                                ,1ST PLATOON                                            ,9,1561
7074,POLICE OFFICER                     ,M,W ,30 - 39,35,7TH DIVISION                                           ,DETECTIVES                                             ,9,1562
7077,POLICE OFFICER                     ,M,W ,30 - 39,34,RIVER PATROL                                           ,STAFF                                                  ,9,1563
7080,POLICE OFFICER                     ,M,W ,50 - 59,52,3RD DIVISION                                           ,1ST PLATOON                                            ,9,1564
7081,POLICE OFFICER                     ,M,W ,40 - 49,41,2ND DIVISION                                           ,DETECTIVES                                             ,9,1565
7079,POLICE OFFICER                     ,F,A ,30 - 39,32,CIS SPECIAL VICTIMS                                    ,DOMESTIC VIOLENCE UNIT                                 ,9,1566
7083,POLICE OFFICER                     ,F,W ,30 - 39,34,5TH DIVISION                                           ,1ST PLATOON                                            ,9,1567
7082,POLICE OFFICER                     ,M,W ,30 - 39,37,3RD DIVISION                                           ,DETECTIVES                                             ,9,1568
7086,POLICE SERGEANT                    ,M,W ,30 - 39,37,INSPECTIONS AND COMPLIANCE UNIT                        ,STAFF                                                  ,9,1569
7085,POLICE SERGEANT                    ,M,W ,30 - 39,33,PROFESSIONAL STANDARDS UNIT                            ,STAFF                                                  ,9,1570
7076,POLICE OFFICER                     ,M,W ,30 - 39,33,CIS HOMICIDE                                           ,SQUAD 3                                                ,9,1571
7084,POLICE OFFICER                     ,F,W ,30 - 39,35,1ST DIVISION                                           ,BIKE PLATOON                                           ,9,1572
7089,POLICE SERGEANT                    ,M,W ,30 - 39,36,3RD DIVISION                                           ,DETECTIVES                                             ,9,1573
